,Word,isNeologism
18737,miopism,1
18738,mioplasmă,1
18739,mioplastie,1
34369,mior,0
18740,miorafie,1
18741,miosarcom,1
18742,mioscleroză,1
18743,miospasm,1
18744,miotom,1
18745,miotomie,1
18746,miotonie,1
18747,miotonometru,1
18748,miozină,1
18749,miozită,1
18750,miozotis,1
18751,mioză,1
34370,mir,0
34371,mira,0
18752,mirabil,1
18753,mirabilit,1
18754,miracol,1
18755,miraculos,1
18756,mirador,1
18757,miraj,1
34372,miralai,0
18758,mirandeză,1
34373,miraz,0
34374,mirean,0
34375,mireasmă,0
18759,miriadă,1
18760,miriagram,1
18761,mirialitru,1
18762,miriametru,1
18763,miriapod,1
18764,mirific,1
18765,miringitomie,1
18766,miringită,1
34376,miriște,0
34377,mirișug,0
18767,mirmecofag,1
18768,mirmecofil,1
18769,mirmecologie,1
18770,mirmidon,1
18771,mirobolant,1
34378,mirodie,0
34379,mironosiță,0
34380,mirotoceț,0
18772,mirt,1
18773,mirtacee,1
34381,mirui,0
18774,miră,1
18775,misandrie,1
18776,miscelaneu,1
18777,miscellanea,1
18778,miscelă,1
34382,mischiu,0
18779,miscibil,1
18780,miscibilitate,1
18781,misdiviziune,1
18782,misionar,1
18783,misionariat,1
34383,misirliu,0
34384,misit,0
18784,misiune,1
18785,misivă,1
34385,mislete,0
18786,misofobie,1
18787,misogam,1
18788,misogin,1
18789,misoginie,1
18790,misolog,1
18791,misologie,1
18792,misoneism,1
18793,misopedie,1
18794,mispichel,1
18795,miss,1
18796,mistagog,1
18797,mistagogic,1
18798,mistagogie,1
18799,mistelă,1
18800,mister,1
18801,misterios,1
18802,mistic,1
18803,misticism,1
18804,misticitate,1
18805,mistifica,1
18806,mistificabil,1
18807,mistificator,1
18808,mistificație,1
18809,mistral,1
34386,mistreț,0
34387,mistrie,0
34388,mistui,0
18810,misă,1
18811,mit,1
18812,mitacism,1
18813,mitan,1
34389,mitar,0
34390,mitarniță,0
18814,mitenă,1
18815,mithraism,1
18816,mitic,1
18817,mitifica,1
18818,mitigație,1
18819,miting,1
18820,mitiza,1
34391,mitnici,0
18821,mitocondrial,1
18822,mitocondrie,1
18823,mitograf,1
18824,mitografic,1
18825,mitografie,1
18826,mitolog,1
18827,mitologic,1
18828,mitologie,1
18829,mitologism,1
18830,mitologist,1
18831,mitoman,1
18832,mitomanie,1
18833,mitotic,1
18834,mitoză,1
18835,mitraeum,1
18836,mitraic,1
18837,mitraism,1
18838,mitraist,1
18839,mitral,1
18840,mitralia,1
18841,mitraliadă,1
18842,mitralie,1
18843,mitralieră,1
18844,mitralieză,1
18845,mitralior,1
18846,mitridatism,1
18847,mitridatiza,1
34392,mitropolie,0
34393,mitropolit,0
34394,mitră,0
34395,mită,0
18848,miu,1
18849,mixaj,1
18850,mixedem,1
18851,mixedematos,1
18852,mixer,1
18853,mixom,1
18854,mixomatoză,1
18855,mixomicete,1
18856,mixomicetă,1
18857,mixosarcom,1
18858,mixotrof,1
18859,mixoviroză,1
18860,mixovirus,1
18861,mixt,1
18862,mixtiune,1
18863,mixtură,1
18864,miza,1
18865,mizanscenă,1
18866,mizantrop,1
18867,mizantropic,1
18868,mizer,1
18869,mizerabil,1
18870,mizerabilmente,1
18871,mizerație,1
18872,mizericordie,1
18873,mizericordios,1
18874,mizerie,1
18875,mizeros,1
34396,mizilic,0
18876,miză,1
34397,mișca,0
34398,mișculanță,0
34399,mișel,0
34400,mișui,0
34401,mișuna,0
34402,miță,0
34403,mlacă,0
34404,mladă,0
34405,mlaștină,0
34406,mlădiță,0
18877,mnemotehnic,1
18878,mnemotehnică,1
18879,mnemotehnie,1
18880,mnezic,1
34407,moale,0
18881,moar,1
18882,moaraj,1
18883,moarat,1
34408,moare,0
34409,moarte,0
34410,moară,0
18884,moază,1
34411,moaște,0
18885,mobil,1
18886,mobiliar,1
18887,mobilier,1
18888,mobilitate,1
18889,mobiliza,1
18890,mobilizabil,1
18891,mobilizațiune,1
18892,mocasin,1
34412,moceră,0
18893,mochetă,1
34413,mocicoș,0
34414,mocni,0
34415,mocofan,0
34416,mocrotă,0
34417,mocârțan,0
34418,mocăi,0
18894,mod,1
18895,modal,1
18896,modalitate,1
18897,model,1
18898,modela,1
18899,modelaj,1
18900,modelator,1
18901,modelism,1
18902,modelist,1
18903,modelling,1
18904,modelor,1
18905,modem,1
18906,modera,1
18907,moderantism,1
18908,moderato,1
18909,moderator,1
18910,moderație,1
18911,modern,1
18912,modernism,1
18913,modernist,1
18914,modernitate,1
18915,moderniza,1
18916,modest,1
18917,modestie,1
18918,modic,1
18919,modicitate,1
18920,modifica,1
18921,modificabil,1
18922,modificator,1
18923,modificație,1
18924,modilion,1
18925,modistă,1
34419,modru,0
18926,modul,1
18927,modula,1
18928,modular,1
18929,modularitate,1
18930,modulator,1
18931,modulație,1
18932,modulometru,1
18933,modă,1
18934,mofetic,1
18935,mofetă,1
34420,mofluz,0
34421,moft,0
34422,mogtar,0
18936,mogul,1
34423,mogâldeață,0
18937,mohair,1
18938,mohican,1
34424,mohor,0
34425,moimă,0
34426,mojar,0
34427,mojdan,0
34428,mojdrean,0
18939,mol,1
34429,mola,0
18940,molal,1
18941,molalitate,1
18942,molar,1
18943,molaritate,1
18944,molasic,1
34430,molaș,0
34431,molcom,0
18945,moldav,1
34432,moleață,0
34433,molebnic,0
18946,molecular,1
18947,moleculă,1
34434,molenie,0
18948,moleschin,1
18949,molesta,1
18950,molestație,1
18951,molestie,1
18952,moletieră,1
18953,molibdat,1
18954,molibden,1
18955,molibdenit,1
18956,molibdit,1
34435,molicel,0
34436,molid,0
34437,molie,0
18957,molieresc,1
34438,moliftă,0
34439,molimă,0
18958,molinism,1
34440,molipsi,0
34441,molitvelnic,0
34442,molitvă,0
18959,molluscum,1
18960,molon,1
18961,molos,1
34443,molotru,0
34444,moloz,0
18962,molton,1
18963,moluscă,1
18964,moment,1
18965,momentan,1
34445,momi,0
34446,momiță,0
34447,momâie,0
18966,monadelf,1
18967,monadism,1
18968,monadologic,1
18969,monadologie,1
18970,monadă,1
34448,monah,0
18971,monahic,1
18972,monandric,1
18973,monandră,1
18974,monarhic,1
18975,monarhie,1
18976,monarhism,1
18977,monarhist,1
18978,monaster,1
18979,monastic,1
18980,monazit,1
18981,monden,1
18982,mondenitate,1
18983,mondial,1
18984,mondializa,1
18985,mondoviziune,1
18986,monegasc,1
18987,monem,1
18988,moneră,1
18989,monetar,1
18990,monetarism,1
18991,monetiza,1
18992,mongol,1
18993,mongolic,1
18994,mongolid,1
18995,mongolism,1
18996,mongoloid,1
18997,moniliază,1
18998,moniliform,1
18999,monilioză,1
19000,monism,1
19001,monist,1
19002,monitor,1
19003,monitorial,1
19004,monițiune,1
19005,monoacid,1
19006,monoandrie,1
19007,monoarticular,1
19008,monoartrită,1
19009,monoatomic,1
19010,monoax,1
19011,monobazic,1
19012,monoblepsie,1
19013,monobloc,1
19014,monocameral,1
19015,monocameralism,1
19016,monocarp,1
19017,monocarpelar,1
19018,monocer,1
19019,monociclic,1
19020,monocilindric,1
19021,monocinetic,1
19022,monocit,1
19023,monocitopenie,1
19024,monocitoză,1
19025,monoclin,1
19026,monoclinal,1
19027,monoclinic,1
19028,monoclu,1
19029,monococă,1
19030,monocord,1
19031,monocotiledon,1
19032,monocotiledonat,1
19033,monocristal,1
19034,monocrom,1
19035,monocromatic,1
19036,monocromator,1
19037,monocromie,1
19038,monocular,1
19039,monocultură,1
19040,monodactil,1
19041,monodactilie,1
19042,monodic,1
19043,monodie,1
19044,monodramă,1
19045,monofag,1
19046,monofagie,1
19047,monofazat,1
19048,monofazie,1
19049,monofil,1
19050,monofiletic,1
19051,monofizit,1
19052,monofobie,1
19053,monofonematic,1
19054,monofonic,1
19055,monofonie,1
19056,monoftong,1
19057,monoftonga,1
19058,monogam,1
19059,monogamic,1
19060,monogamie,1
19061,monogen,1
19062,monogeneză,1
19063,monogenic,1
19064,monogenie,1
19065,monogenism,1
19066,monogenist,1
19067,monograf,1
19068,monografic,1
19069,monografie,1
19070,monogramatic,1
19071,monogramă,1
19072,monohibrid,1
19073,monohibridism,1
19074,monohidrat,1
19075,monoic,1
19076,monoideism,1
19077,monolingv,1
19078,monolingvism,1
19079,monolit,1
19080,monolitic,1
19081,monolitism,1
19082,monolog,1
19083,monologa,1
19084,monologic,1
19085,monom,1
34449,monomahie,0
19086,monoman,1
19087,monomaniac,1
19088,monomanie,1
19089,monomer,1
19090,monometalism,1
19091,monometalist,1
19092,monometru,1
19093,monomorf,1
19094,monomotor,1
19095,mononuclear,1
19096,mononucleară,1
19097,mononucleoză,1
19098,monoparental,1
19099,monopetal,1
19100,monoplan,1
19101,monoplastidă,1
19102,monoplegie,1
19103,monoploid,1
19104,monoploidie,1
19105,monopod,1
19106,monopodial,1
19107,monopodic,1
19108,monopodie,1
19109,monopodiu,1
19110,monopol,1
19111,monopolar,1
19112,monopolist,1
19113,monopoliza,1
19114,monopolizație,1
19115,monopson,1
19116,monopter,1
19117,monoradiculat,1
19118,monorai,1
19119,monorefringent,1
19120,monorefringență,1
19121,monorhidie,1
19122,monorimă,1
19123,monoscop,1
19124,monosemantic,1
19125,monosemantism,1
19126,monosemie,1
19127,monosepal,1
19128,monosilab,1
19129,monosilabic,1
19130,monosilabă,1
19131,monosperm,1
19132,monospermatic,1
19133,monospermic,1
19134,monostil,1
19135,monoteism,1
19136,monoteist,1
19137,monotelism,1
19138,monotelit,1
19139,monotematic,1
19140,monotematism,1
19141,monotip,1
19142,monotipist,1
19143,monoton,1
19144,monotonie,1
19145,monotoniza,1
19146,monotrem,1
19147,monotremă,1
19148,monovalent,1
19149,monoxid,1
19150,monoxil,1
19151,monozaharidă,1
19152,monozoic,1
19153,monsenior,1
19154,monstranță,1
19155,monstru,1
19156,monstruos,1
19157,monstruozitate,1
19158,monta,1
19159,montaj,1
19160,montan,1
19161,montanism,1
19162,montgolfier,1
19163,monticul,1
19164,montmorillonit,1
19165,montor,1
19166,montă,1
19167,monument,1
19168,monumental,1
19169,monumentalitate,1
19170,monumentaliza,1
19171,monșer,1
19172,monțian,1
19173,mop,1
19174,moped,1
19175,moral,1
19176,moralism,1
19177,moralist,1
19178,moraliza,1
19179,moralizant,1
19180,moralizator,1
19181,moralizație,1
19182,moralmente,1
19183,morală,1
34450,morar,0
19184,moratoriu,1
19185,morav,1
19186,morb,1
19187,morbid,1
19188,morbidețe,1
19189,morbiditate,1
19190,morbific,1
19191,morbiliform,1
19192,morbos,1
19193,morbozitate,1
34451,morcov,0
19194,mordacitate,1
19195,mordant,1
34452,morea,0
19196,morendo,1
19197,morenic,1
19198,morenă,1
19199,moresc,1
19200,morfem,1
19201,morfic,1
19202,morfinism,1
19203,morfinoman,1
19204,morfinomanie,1
19205,morfină,1
19206,morfogen,1
19207,morfogenetic,1
19208,morfogeneză,1
19209,morfogenie,1
19210,morfognozie,1
19211,morfografie,1
19212,morfologic,1
19213,morfologie,1
19214,morfometrie,1
19215,morfonem,1
19216,morfonologic,1
19217,morfonologie,1
19218,morfopatologie,1
19219,morganatică,1
19220,morgă,1
19221,morion,1
19222,morisc,1
34453,morman,0
19223,mormon,1
19224,mormonism,1
34454,mormânt,0
34455,morocăni,0
34456,moroi,0
19225,morozitate,1
19226,morse,1
19227,morsă,1
34457,mort,0
19228,mortadella,1
19229,mortadelă,1
19230,mortal,1
19231,mortalitate,1
19232,mortar,1
19233,mortier,1
19234,mortifer,1
19235,mortifiant,1
19236,mortifica,1
19237,mortificație,1
19238,mortinalitate,1
19239,mortinatalitate,1
19240,mortuar,1
34458,mortăciune,0
19241,morulă,1
34459,morun,0
19242,moruă,1
19243,morvos,1
19244,morvă,1
19245,moră,1
34460,mosc,0
19246,moschee,1
19247,moscovit,1
34461,moslim,0
34462,mosor,0
34463,mostră,0
34464,motan,0
19248,motel,1
19249,motet,1
19250,motilitate,1
19251,motiv,1
19252,motiva,1
19253,motivatoriu,1
19254,motivație,1
19255,motivațional,1
19256,motobal,1
34465,motoc,0
19257,motocicletă,1
19258,motociclism,1
19259,motociclist,1
19260,motociclu,1
19261,motocros,1
19262,motocultor,1
19263,motonautic,1
19264,motonautică,1
19265,motoplanor,1
19266,motopompă,1
19267,motor,1
34466,motorbițiclu,0
19268,motoreactor,1
19269,motoretă,1
19270,motorist,1
19271,motoriu,1
19272,motoriza,1
19273,motoscaf,1
19274,motoscuter,1
34467,mototoli,0
19275,motovelier,1
19276,motrice,1
19277,motricitate,1
19278,motto,1
19279,mouse,1
19280,mov,1
34468,movilă,0
19281,moviment,1
19282,moviolă,1
19283,mozaic,1
19284,mozaism,1
19285,mozaist,1
19286,mozartian,1
19287,mozzarella,1
34469,moș,0
34470,moșmoană,0
34471,moț,0
19288,moțiune,1
34472,mraniță,0
34473,mreajă,0
34474,mreană,0
19289,muabil,1
19290,muabilitate,1
34475,muc,0
34476,mucalit,0
34477,mucalitlâc,0
34478,mucarer,0
34479,mucava,0
34480,muced,0
34481,mucegai,0
34482,mucenic,0
34483,muceniță,0
34484,muchelef,0
34485,muchie,0
34486,muci,0
19291,mucilaginos,1
19292,mucilagiu,1
19293,mucinoză,1
19294,mucină,1
34487,mucoare,0
19295,mucoasă,1
19296,mucoid,1
19297,mucoitină,1
19298,mucopolizaharidă,1
19299,mucoproteidă,1
34488,mucos,0
19300,mucozitate,1
19301,mucronat,1
19302,mucronulat,1
19303,mucus,1
19304,mudejar,1
34489,mudir,0
34490,muezin,0
19305,mufetă,1
19306,muflon,1
19307,muflă,1
34491,muftiu,0
34492,muget,0
19308,mughet,1
34493,mugi,0
19309,mugilid,1
34494,muhafiz,0
34495,muhur,0
34496,muhurdar,0
19310,muiant,1
34497,muiere,0
19311,mujahedin,1
34498,mujdea,0
19312,mula,1
19313,mulaj,1
19314,mulatru,1
34499,mulge,0
19315,mulinetă,1
19316,mullit,1
34500,muls,0
34501,mulsură,0
34502,mult,0
19317,multicanal,1
19318,multicelular,1
19319,multicolor,1
19320,multicultural,1
19321,multiculturalism,1
19322,multiculturalitate,1
19323,multidimensional,1
19324,multidisciplinar,1
19325,multifid,1
19326,multiflor,1
19327,multifocal,1
19328,multiform,1
19329,multigrad,1
19330,multilateral,1
19331,multilingv,1
19332,multilingvism,1
19333,multilobat,1
19334,multimedia,1
19335,multimetru,1
19336,multimiliardar,1
19337,multimilionar,1
19338,multinațional,1
19339,multipar,1
19340,multipartit,1
19341,multiplan,1
19342,multiplet,1
19343,multiplex,1
19344,multiplica,1
19345,multiplicativ,1
19346,multiplicator,1
19347,multiplicație,1
19348,multiplicitate,1
19349,multiplu,1
19350,multipolar,1
19351,multipolaritate,1
19352,multisecular,1
19353,multispot,1
19354,multitubular,1
19355,multitudine,1
19356,multivalent,1
19357,multivalență,1
19358,multivalv,1
19359,multivibrator,1
19360,multivitamină,1
19361,mulură,1
19362,mulă,1
34503,mulăceag,0
34504,mumbașir,0
19363,mumetal,1
19364,mumie,1
19365,mumifica,1
19366,mumificație,1
34505,muncel,0
34506,munci,0
34507,muncă,0
19367,mundan,1
34508,mungiu,0
19368,municipal,1
19369,municipalitate,1
19370,municipaliza,1
19371,municipiu,1
19372,munific,1
19373,munificent,1
19374,munificență,1
19375,muniție,1
19376,muniționar,1
34509,munte,0
34510,muntos,0
34511,murahaz,0
19377,mural,1
19378,muralist,1
34512,murdar,0
19379,murenă,1
34513,murg,0
34514,muri,0
19380,muriatic,1
19381,muribund,1
19382,murmur,1
34515,murseca,0
34516,mursă,0
34517,mură,0
19383,mus,1
34518,musaca,0
34519,musafir,0
34520,musafirlâc,0
34521,musai,0
34522,musaip,0
19384,muscadin,1
34523,muscalagiu,0
19385,muscardină,1
19386,muscarină,1
19387,muscat,1
34524,muscel,0
34525,muscerici,0
19388,muschetadă,1
19389,muschetar,1
19390,muscheton,1
19391,muschetă,1
19392,muscovit,1
19393,muscular,1
19394,musculat,1
19395,musculatură,1
19396,musculos,1
34526,muscă,0
34527,muselim,0
19397,muselină,1
19398,musiu,1
19399,muson,1
34528,must,0
19400,mustang,1
19401,mustelidă,1
19402,mustimetru,1
34529,mustos,0
34530,mustra,0
34531,mustră,0
34532,musul,0
19403,musulman,1
34533,mut,0
34534,muta,0
19404,mutabil,1
19405,mutabilitate,1
19406,mutacism,1
19407,mutagen,1
19408,mutageneză,1
19409,mutant,1
19410,mutativ,1
19411,mutator,1
19412,mutație,1
19413,mutaționism,1
19414,mutaționist,1
19415,mutila,1
19416,mutilant,1
19417,mutilator,1
19418,mutilație,1
19419,mutism,1
19420,mutitate,1
19421,muton,1
34535,mutră,0
19422,mutual,1
19423,mutualism,1
19424,mutualist,1
19425,mutualitate,1
19426,mutualmente,1
19427,mutulă,1
19428,mutuu,1
19429,muzeograf,1
19430,muzeografic,1
19431,muzeografie,1
19432,muzeologic,1
19433,muzeologie,1
19434,muzeu,1
19435,muzical,1
19436,muzicalism,1
19437,muzicalitate,1
19438,muzicaliza,1
19439,muzicant,1
19440,muzicastru,1
19441,muzician,1
19442,muzicograf,1
19443,muzicografic,1
19444,muzicografie,1
19445,muzicolog,1
19446,muzicologie,1
19447,muzicoman,1
19448,muzicomanie,1
19449,muzicotecă,1
19450,muzicoterapie,1
19451,muzică,1
19452,muzoar,1
19453,muză,1
34536,mușama,0
34537,mușca,0
34538,mușcată,0
34539,mușchi,0
34540,mușchios,0
34541,mușina,0
34542,mușiță,0
34543,mușliță,0
34544,muștar,0
34545,mușteriu,0
34546,muțunache,0
34547,mâhni,0
34548,mâine,0
34549,mâl,0
34550,mâlci,0
34551,mâna,0
34552,mânc,0
34553,mânca,0
34554,mândroste,0
34555,mândru,0
34556,mânea,0
34557,mâneca,0
34558,mânecă,0
34559,mâner,0
34560,mânie,0
34561,mânji,0
34562,mântui,0
34563,mânzat,0
34564,mână,0
34565,mânătarcă,0
34566,mârced,0
34567,mârlan,0
34568,mârtan,0
34569,mârșav,0
34570,mâzdă,0
34571,mâzgă,0
34572,mă,0
34573,măcar,0
34574,măcel,0
34575,măcelar,0
34576,măceș,0
34577,măcitel,0
34578,măciucă,0
34579,măciulie,0
34580,măcăleandru,0
34581,mădular,0
34582,măduvă,0
34583,măgdălan,0
34584,măguli,0
34585,măgură,0
34586,măgăoaie,0
34587,măi,0
34588,măiestru,0
34589,măior,0
34590,mălină,0
34591,mălăcină,0
34592,mălăișcă,0
34593,mămular,0
34594,mămăligă,0
34595,mămăruță,0
34596,mănunchi,0
34597,mănăstire,0
34598,măr,0
34599,măraz,0
34600,mărceț,0
34601,mărgea,0
34602,mărgean,0
34603,mărghilă,0
34604,mărgărele,0
34605,mărgărit,0
34606,mărgăritar,0
34607,mărgărită,0
34608,mărit,0
34609,mărita,0
34610,mărtaș,0
34611,mărturisi,0
34612,mărunt,0
34613,măruntaie,0
34614,mărăcine,0
34615,mărăsin,0
34616,mărșălui,0
34617,mărțână,0
34618,măsea,0
34619,măslag,0
34620,măslină,0
34621,măsura,0
34622,măsură,0
34623,măsălar,0
34624,mătanie,0
34625,mătase,0
34626,mătcuță,0
34627,mătreață,0
34628,mătrice,0
34629,mătură,0
34630,mătușă,0
34631,mătăcină,0
34632,măzgal,0
19454,nabab,1
19455,nababie,1
34633,nabederniță,0
34634,nacafa,0
19456,nacelă,1
19457,nacrit,1
19458,nacru,1
34635,nadiceancă,0
